date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-02-06 07:30:06,USEmbassyBKK,,0,2,2,"มาล้างมืออย่างถูกวิธีกันเถอะ ดูวิธีการล้างมือ 6 ขั้นตอนง่ายๆ เพื่อปกป้องตัวคุณและคนอื่นจากเชื้อโรคอันตรายได้ที่นี่: http://ow.ly/7UHX50yeXfz",,,,1225320747805159426,https://twitter.com/USEmbassyBKK/status/1225320747805159426
2020-02-06 07:30:05,USEmbassyBKK,,0,1,1,"Hand washing matters! Learn how to *properly* wash your hands in 6 simple steps to protect yourself and others from dangerous germs! http://ow.ly/m0n950yeXhh",,,,1225320746030977025,https://twitter.com/USEmbassyBKK/status/1225320746030977025
2020-02-06 07:09:29,USEmbassyBKK,ShareAmerica,0,0,1,"การสำรวจความคิดเห็น (โพล) คืออะไร และมีวิธีการทำอย่างไร การสำรวจความคิดเห็นทางการเมืองช่วยให้เห็นภาพว่าผู้มีสิทธิ์เลือกตั้งจะลงคะแนนเสียงอย่างไร ณ เวลาใดเวลาหนึ่ง ตลอดช่วงการเลือกตั้งของสหรัฐฯ จะมีการสำรวจความคิดเห็นมากมายหลายครั้ง ดูข้อมูลได้ที่นี่: https://go.usa.gov/xdZXC",,,,1225315560965038080,https://twitter.com/USEmbassyBKK/status/1225315560965038080
2020-02-06 07:00:50,USEmbassyBKK,,0,2,1,"Around the world people are concerned about the novel #coronavirus that started in Wuhan, China. Don't panic! Follow these @CDCgov tips to help stay healthy! ",,@CDCgov,#coronavirus,1225313383513067521,https://twitter.com/USEmbassyBKK/status/1225313383513067521
2020-02-06 07:00:19,USEmbassyBKK,,0,2,2,"ผู้คนทั่วโลกกังวลเกี่ยวกับเชื้อไวรัสโคโรนาสายพันธุ์ใหม่ที่เริ่มจากเมืองอู่ฮั่นในประเทศจีน แต่อย่าตื่นตระหนกไป เพราะศูนย์ควบคุมและป้องกันโรคแห่งชาติ สหรัฐฯ มีเคล็ดลับง่ายๆ ในการดูแลสุขภาพของคุณ http://go.usa.gov/xdBAm",,,,1225313252747272192,https://twitter.com/USEmbassyBKK/status/1225313252747272192
2020-02-06 06:49:17,USEmbassyBKK,StateDept,0,1,1,"ประธานาธิบดีทรัมป์กล่าวว่า “เรากำลังประสานงานกับรัฐบาลจีนและทำงานร่วมกันอย่างใกล้ชิดกรณีการระบาดของเชื้อไวรัสโคโรนาในประเทศจีน รัฐบาลสหรัฐฯ จะดำเนินมาตรการที่จำเป็นทุกขั้นตอนเพื่อปกป้องพลเมืองของเราจากภัยคุกคามนี้” #SOTU2020",,,#SOTU2020,1225310476961107968,https://twitter.com/USEmbassyBKK/status/1225310476961107968
2020-02-03 10:00:00,USEmbassyBKK,,0,5,5,"ว่าที่เอกอัครราชทูตสหรัฐฯ @USAmbThailand ไมเคิล ดีซอมบรี ได้รับการต้อนรับแบบไทยๆ จากชมรมพนักงานสถานทูตฯ และแสดงความเคารพศาลพระภูมิหลังเดินทางมาที่สถานทูตเป็นครั้งแรกเมื่อศุกร์ที่ 31 ม.ค. จากนั้นเดินเข้าอาคารพร้อมขอบคุณการปฏิบัติหน้าที่ของนาวิกโยธินสหรัฐฯ ที่มาตั้งแถวต้อนรับ",,@USAmbThailand,,1224271309082742785,https://twitter.com/USEmbassyBKK/status/1224271309082742785
2020-02-03 10:00:00,USEmbassyBKK,,0,0,4,"Michael DeSombre, @USAmbThailand-designate, received a Thai-style welcome from staff committee &amp; paid respect to the compound’s spirit house as he arrived to the Embassy for the first time on Jan 31. He was then greeted by the U.S. Marine Guards &amp; thanked them for their service.",,@USAmbThailand,,1224271308822695936,https://twitter.com/USEmbassyBKK/status/1224271308822695936
2020-02-03 09:11:18,USEmbassyBKK,USEmbassyBKK,0,0,1,"เจ้าหน้าที่จัสแมกไทยชม Super Bowl 2020 ร่วมกับว่าที่เอกอัครราชทูตสหรัฐฯ @USAmbThailand ไมเคิล ดีซอมบรี ช่วงเช้าวันจันทร์ ขอแสดงความยินดีกับชัยชนะของทีมแคนซัสซิตี ชีฟส์ ในครั้งนี้ด้วย",,@USAmbThailand,,1224259053628489728,https://twitter.com/USEmbassyBKK/status/1224259053628489728
2020-02-03 09:10:46,USEmbassyBKK,,0,0,2,"Members of the #JUSMAGThai joined @USAmbThailand-designate Michael DeSombre early Monday morning to watch #SuperBowl2020. Congrats to KC @Chiefs on their win!",,@USAmbThailand @Chiefs,#JUSMAGThai #SuperBowl2020,1224258919700160512,https://twitter.com/USEmbassyBKK/status/1224258919700160512
2020-02-02 03:00:08,USEmbassyBKK,,0,8,12,"The @CDCgov is closely monitoring an outbreak of a novel (new) #coronavirus. Everyone should always take simple daily precautions to help prevent the spread of respiratory illnesses. Learn more: http://CDC.gov/coronavirus.",,@CDCgov,#coronavirus,1223803257996357637,https://twitter.com/USEmbassyBKK/status/1223803257996357637
2020-02-02 03:00:08,USEmbassyBKK,,0,11,7,"ศูนย์ @CDCgov สหรัฐฯ กำลังติดตามสถานการณ์การระบาดของ #ไวรัสโคโรนาสายพันธุ์ใหม่ อย่างใกล้ชิด เราจึงอยากเชิญชวนให้ทุกคนปฏิบัติตามหลักง่ายๆ ทั่วไปอยู่เสมอ เพื่อป้องกันการแพร่กระจายของโรคระบบทางเดินหายใจ ดูข้อมูลเพิ่มเติมได้ที่ http://CDC.gov/coronavirus",,@CDCgov,,1223803257023336448,https://twitter.com/USEmbassyBKK/status/1223803257023336448
2020-02-02 02:00:08,USEmbassyBKK,,0,1,1,"รมต. @HHSgov สหรัฐฯ อเล็กซ์ อาซาร์ @SecAzar ได้ลงนามในประกาศสถานการณ์ฉุกเฉินด้านสาธารณสุข เพื่อรับมือการระบาดของ #ไวรัสโคโรนา สายพันธุ์ใหม่ 2019",,@HHSGov @SecAzar,,1223788157977542656,https://twitter.com/USEmbassyBKK/status/1223788157977542656
2020-02-02 02:00:08,USEmbassyBKK,,0,3,1,"U.S. Secretary of @HHSgov @SecAzar signed a public health emergency declaration in response to the 2019 Novel #Coronavirus outbreak.",,@HHSGov @SecAzar,#Coronavirus,1223788157889544192,https://twitter.com/USEmbassyBKK/status/1223788157889544192
2020-02-01 09:25:16,USEmbassyBKK,StateDept,0,3,4,"ขณะนี้มีการระบาดของ #ไวรัสโคโรนา ซึ่งพบครั้งแรกในเมืองอู่ฮั่น ประเทศจีน และพบผู้ติดเชื้อเพิ่มขึ้นในอีกหลายพื้นที่ อาจมีการประกาศข้อจำกัดในการเดินทางอย่างกระชั้นชิด พลเมืองสหรัฐฯ สามารถติดตามอัพเดทได้ทาง @TravelGov และ http://travel.state.gov",,@TravelGov,,1223537791721705473,https://twitter.com/USEmbassyBKK/status/1223537791721705473
2020-02-01 03:19:09,USEmbassyBKK,,0,8,7,"Health Alert: Thailand Ministry of Public Health announced 19 confirmed cases & first human-to-human transmission of the novel #coronavirus in Thailand. #USCitizens are advised to consult the @CDC and @WHO which provide country-specific info. More:",,@cdc @WHO,#coronavirus #USCitizens,1223445656972550147,https://twitter.com/USEmbassyBKK/status/1223445656972550147
2020-01-30 09:51:16,USEmbassyBKK,USEmbassyBKK,3,5,11,"Chargé Heath greeted the @USAmbThailand-designate, Michael DeSombre, as he arrived at Suvarnabhumi today. Amb. DeSombre was confirmed by the U.S. Senate on Jan 9 and the @USEmbassyBKK &amp; @USConsChiangMai communities welcome him warmly as he prepares to begin his official duties.",,@USAmbThailand @USEmbassyBKK @USConsChiangMai,,1222819559675056128,https://twitter.com/USEmbassyBKK/status/1222819559675056128
2020-01-30 09:49:43,USEmbassyBKK,,2,10,10,"อุปทูต ไมเคิล ฮีธ ต้อนรับว่าที่เอกอัครราชทูตสหรัฐ @USAmbThailand ไมเคิล ดีซอมบรี ที่ท่าอากาศยานสุวรรณภูมิวันนี้ ท่านได้รับการรับรองจากวุฒิสภาเมื่อวันที่ 9 มค. และเตรียมพร้อมปฏิบัติหน้าที่อย่างเป็นทางการโดยมีเจ้าหน้าที่ @usembassybkk @USConsChiangMai ต้อนรับอย่างอบอุ่น",,@USAmbThailand @USEmbassyBKK @USConsChiangMai,,1222819170728833024,https://twitter.com/USEmbassyBKK/status/1222819170728833024
2020-01-30 03:29:25,USEmbassyBKK,StateIVLP,0,0,2,"กว่า 80 ปีที่โครงการ International Visitor Leadership Program (IVLP) ของกระทรวงการต่างประเทศสหรัฐฯ สร้างสัมพันธ์ระหว่างผู้นำทั่วโลกกับสหรัฐฯ ผ่านการแลกเปลี่ยนเรียนรู้ ร่วมฉลองครบรอบ 80 ปีโครงการ IVLP กับเราผ่านเรื่องราวความสำเร็จของศิษย์เก่า IVLP 80 คน ที่ #FacesOfExchange",,,#FacesOfExchange,1222723465456705538,https://twitter.com/USEmbassyBKK/status/1222723465456705538
2020-01-27 08:30:06,USEmbassyBKK,USEmbassyBKK,0,1,3,"Chargé d’Affaires Mike Heath has a meeting with Dr. Suthin Wianwiwat, Lecturer at the Faculty of Economics at Khon Kaen University and head of E-Saan Poll, a polling agency in the Isan region.",,,,1221711970308521985,https://twitter.com/USEmbassyBKK/status/1221711970308521985
2020-01-27 08:29:23,USEmbassyBKK,,0,0,3,"อุปทูตรักษาการแทนเอกอัครราชทูต ไมเคิล ฮีธ พบกับ ดร. สุทิน เวียนวิวัฒน์ อาจารย์คณะเศรษฐศาสตร์ ม. ขอนแก่น และหัวหน้าโครงการสำรวจอีสานโพล",,,,1221711788774850560,https://twitter.com/USEmbassyBKK/status/1221711788774850560
2020-01-27 08:14:31,USEmbassyBKK,USEmbassyBKK,0,1,3,"Chargé d’Affaires Mike Heath meets with Dr. Watcharas Leelawath, Executive Director of the Mekong Institute at Khon Kaen University, to discuss #Mekong river issues, sovereignty, and environmental concerns.",,,#Mekong,1221708047094956032,https://twitter.com/USEmbassyBKK/status/1221708047094956032
2020-01-27 08:14:16,USEmbassyBKK,,0,2,3,"อุปทูตรักษาการแทนเอกอัครราชทูต ไมเคิล ฮีธ พบกับ ดร. วัชรัศมิ์ ลีละวัฒน์ ผอ. สถาบันความร่วมมือเพื่อพัฒนาเศรษฐกิจ #ลุ่มแม่น้ำโขง ม. ขอนแก่น เพื่อหารือประเด็นแม่น้ำโขง อธิปไตย และปัญหาสิ่งแวดล้อม",,,,1221707984251711488,https://twitter.com/USEmbassyBKK/status/1221707984251711488
2020-01-27 06:59:33,USEmbassyBKK,,0,0,3,"รู้ไหมว่าการประชุมเพื่อคัดเลือกตัวแทน (caucus) แตกต่างจากการออกเสียงเลือกตั้งขั้นต้น (primary) อย่างไร เคยสงสัยหรือเปล่าว่าทำไมไอโอวาและนิวแฮมป์เชียร์จึงสำคัญกับการเลือกตั้งประธานาธิบดีนัก มาทำความเข้าใจเกี่ยวกับการเลือกตั้งปี 2563 ได้ที่",,,,1221689181388210176,https://twitter.com/USEmbassyBKK/status/1221689181388210176
2020-01-27 06:59:01,USEmbassyBKK,,0,0,0,"Do you know the difference between a caucus and a primary? Ever wondered why #Iowa &amp; #NewHampshire are so important for presidential elections? We've got you covered. #2020Election http://go.usa.gov/xd2Yw",,,#Iowa #NewHampshire #2020Election,1221689049041125376,https://twitter.com/USEmbassyBKK/status/1221689049041125376
2020-01-27 06:38:32,USEmbassyBKK,USEmbassyBKK,0,1,1,"Chargé d’Affaires Mike Heath has a courtesy call with Khon Kaen University Acting President, Associate Professor Charnchai Panthongviriyakul, M.D.",,,,1221683893029355522,https://twitter.com/USEmbassyBKK/status/1221683893029355522
2020-01-27 06:38:04,USEmbassyBKK,,1,0,0,"อุปทูตรักษาการแทนเอกอัครราชทูต ไมเคิล ฮีธ เข้าพบ รศ. นพ. ชาญชัย พานทองวิริยะกุล รักษาการอธิการบดี ม. ขอนแก่น",,,,1221683776343789569,https://twitter.com/USEmbassyBKK/status/1221683776343789569
2020-01-27 04:42:27,USEmbassyBKK,USEmbassyBKK,1,0,1,"Khon Kaen Governor Somsak Juntrakul officially welcomes Chargé d’Affaires Mike Heath to the province this morning. #FriendsPartnersAllies",,,#FriendsPartnersAllies,1221654680423432193,https://twitter.com/USEmbassyBKK/status/1221654680423432193
2020-01-27 04:42:04,USEmbassyBKK,,0,1,1,"ผู้ว่าราชการจังหวัดขอนแก่น นายสมศักดิ์ จังตระกุล ต้อนรับอุปทูตรักษาการแทนเอกอัครราชทูต ไมเคิล ฮีธ เช้าวันนี้",,,,1221654583178514432,https://twitter.com/USEmbassyBKK/status/1221654583178514432
2020-01-26 09:45:08,USEmbassyBKK,USEmbassyBKK,0,3,8,"Chargé d’Affaires Mike Heath meets up with @PeaceCorps volunteers and #Fulbright scholars in Khon Kaen.",,@PeaceCorps,#Fulbright,1221368464624848896,https://twitter.com/USEmbassyBKK/status/1221368464624848896
2020-01-26 09:44:52,USEmbassyBKK,,0,0,3,"อุปทูตรักษาการแทนเอกอัครราชทูต ไมเคิล ฮีธ ได้พบปะพูดคุยกับอาสาสมัคร @PeaceCorps และผู้ได้รับทุน @FulbrightPrgrm ใน จ. ขอนแก่น #FriendsPartnersAllies",,@PeaceCorps @FulbrightPrgrm,#FriendsPartnersAllies,1221368395368554496,https://twitter.com/USEmbassyBKK/status/1221368395368554496
2020-01-26 07:39:15,USEmbassyBKK,USEmbassyBKK,2,2,10,"Chargé d’Affaires Mike Heath thanks our Citizen Liaison Volunteers in Khon Kaen, who volunteer to help U.S. citizens in the province.",,,,1221336783738163201,https://twitter.com/USEmbassyBKK/status/1221336783738163201
2020-01-26 07:38:48,USEmbassyBKK,,0,0,4,"อุปทูตรักษาการแทนเอกอัครราชทูต ไมเคิล ฮีธ ขอบคุณอาสาสมัครผู้ประสานงานพลเมืองของสหรัฐฯ ในขอนแก่นที่ช่วยดูแลพลเมืองอเมริกันในจังหวัด #friendspartnersallies",,,#friendspartnersallies,1221336673373442051,https://twitter.com/USEmbassyBKK/status/1221336673373442051
2020-01-26 01:38:04,USEmbassyBKK,,1,10,22,"ขอแสดงความยินดีกับท่านอุปทูตไมค์ ฮีธ ผู้พิชิต #ขอนแก่นมาราธอน ฟันรัน เช้านี้ค่ะ Congratulations to Chargé Michael Heath for completing the Khon Kaen Marathon Fun Run this morning!",,,,1221245891475955712,https://twitter.com/USEmbassyBKK/status/1221245891475955712
2020-01-26 00:38:20,USEmbassyBKK,USEmbassyBKK,0,3,4,"We’re cheering for Chargé d’Affaires Mike Heath as he participates in the Khon Kaen #Marathon Fun Run today! Follow our Instagram Stories at http://instagram.com/usembassybkk",,,#Marathon,1221230859388239873,https://twitter.com/USEmbassyBKK/status/1221230859388239873
2020-01-26 00:37:59,USEmbassyBKK,,0,1,2,"อุปทูตรักษาการแทนเอกอัครราชทูต ไมเคิล ฮีธ ร่วมกิจกรรมขอนแก่นมาราธอนฟันรันวันนี้ มาช่วยกันเชียร์คุณไมเคิลผ่าน Instagram Stories ของเราได้ที่ http://instagram.com/usembassybkk",,,,1221230771047821314,https://twitter.com/USEmbassyBKK/status/1221230771047821314
2020-01-25 09:53:15,USEmbassyBKK,,2,11,12,"You can be as creative as you want with your social media photos, but your visa photo needs to follow our guidance! It should be square - 2x2 in. & show your full face, with a clean white bg. More info, see: http://cdn.ustraveldocs.com/th/th-niv-photoinfo.asp #DollyPartonChallenge #FriendsPartnersAllies",,,#DollyPartonChallenge #FriendsPartnersAllies,1221008117405634562,https://twitter.com/USEmbassyBKK/status/1221008117405634562
2020-01-25 09:51:03,USEmbassyBKK,,0,195,41,"รูปบนโซเชียลจะใส่ฟิลเตอร์ยังไงก็ได้ แต่รูปวีซ่าต้องทำตามกฎนะจ๊ะ รูปต้องเป็นสี่เหลี่ยมจัตุรัส ขนาด 2x2 นิ้ว หน้ามองตรง โชว์หน้าเต็ม มองกล้อง และพื้นหลังสีขาวเรียบ ดูรายละเอียดข้อบังคับเกี่ยวกับรูปถ่ายสำหรับทำวีซ่าเพิ่มเติมได้ที่ http://cdn.ustraveldocs.com/th/th-niv-photoinfo.asp #DollyPartonChallenge",,,#DollyPartonChallenge,1221007565040914432,https://twitter.com/USEmbassyBKK/status/1221007565040914432
2020-01-21 06:57:54,USEmbassyBKK,,0,0,1,"Interested in how polling will factor into the #2020election? And how it will impact campaigns and media coverage? Join a Jan. 23 online briefing at the @ForeignPressCtr with experienced pollster, John Zogby. Ask him your questions live: http://bit.ly/2QzfrAW. #2020election",,@ForeignPressCtr,#2020election #2020election,1219514440170663936,https://twitter.com/USEmbassyBKK/status/1219514440170663936
2020-01-21 06:57:21,USEmbassyBKK,,0,0,0,"23 ม.ค. นี้ จอห์น ซ็อกบี กูรูด้านการสำรวจความคิดเห็น จะมาสรุปประเด็นเกี่ยวกับผลของการสำรวจความคิดเห็นต่อการเลือกตั้งประธานาธิบดีสหรัฐฯ ปี 63 รวมทั้งผลต่อการหาเสียงและการเสนอข่าว รับชมการถ่ายทอดสดและตอบคำถามจาก @ForeignPressCtr ได้ที่ http://bit.ly/2QzfrAW",,@ForeignPressCtr,,1219514301297201152,https://twitter.com/USEmbassyBKK/status/1219514301297201152
2020-01-16 11:31:47,USEmbassyBKK,USEmbassyBKK,0,3,4,"วันนี้ อุปทูตไมเคิล ฮีธ เข้าร่วมพิธีเปิดการประชุม “ความมั่นคงของชาติภายใต้สภาวะแวดล้อมที่ซับซ้อน การคิดเชิงวิเคราะห์และยุทธศาสตร์” ซึ่งจัดโดยสถาบัน @APCSS ของสหรัฐฯ และสมช. ผู้เข้าร่วมได้หารือเรื่องสภาวะแวดล้อมด้านความมั่นคง รวมถึงศึกษาแนวโน้มและความท้าทายด้านความมั่นคงในอนาคต",,@APCSS,,1217771424842010625,https://twitter.com/USEmbassyBKK/status/1217771424842010625
2020-01-16 10:30:00,USEmbassyBKK,,0,2,1,"โครงการ “Enjoy Science ของ#เชฟรอนประเทศไทยร่วมจัดงาน Maker Faire Bangkok 2020 รู้จักกับสิ่งประดิษฐ์จากทั่วทวีปเอเชีย และเข้าร่วมเวิร์กชอปสุดสร้างสรรค์ที่เดอะสตรีท รัชดา ระหว่างวันที่ 18-19 มกราคมนี้ http://www.makerfairebangkok.com/ #FriendsPartnersAllies #ก้าวหน้าด้วยกัน ",,,#FriendsPartnersAllies,1217755875839885312,https://twitter.com/USEmbassyBKK/status/1217755875839885312
2020-01-16 10:30:00,USEmbassyBKK,,0,3,3,"#ChevronThailand is sponsoring Maker Faire Bangkok 2020, part of its Enjoy Science STEM program. Witness inventions from across Asia &amp; participate in workshops @The Street Ratchada, Jan 18-19, 2020. http://www.makerfairebangkok.com/ #FriendsPartnersAllies #ก้าวหน้าด้วยกัน ",,,#ChevronThailand #FriendsPartnersAllies,1217755875659612160,https://twitter.com/USEmbassyBKK/status/1217755875659612160
2020-01-16 09:51:18,USEmbassyBKK,,0,2,4,"Chargé Michael Heath joined today’s opening of “National Security in a Complex Environment, Critical Thinking and Strategy” workshop, co-organized by @APCSS and Thailand’s National Security Council. Participants discussed issues in #security environment, trends and challenges.",,@APCSS,#security,1217746139627175936,https://twitter.com/USEmbassyBKK/status/1217746139627175936
2020-01-16 09:09:18,USEmbassyBKK,,0,1,2,".@UPS 1 ใน 5 บริษัทอเมริกันที่มีความโดดเด่นด้านการดำเนินธุรกิจอย่างยั่งยืน ร่วมลดผลกระทบต่อสิ่งแวดล้อมจากการดำเนินงานในประเทศไทยผ่านโครงการ “UPS Carbon Neutral” อ่านข้อมูลเพิ่มเติมได้ที่ @BangkokPostNews: https://www.bangkokpost.com/thailand/pr/1830539/looking-to-supply-chain-sustainability-for-driving-business-in-2020 #FriendsPartnersAllies #ก้าวหน้าด้วยกัน ",,@UPS @BangkokPostNews,#FriendsPartnersAllies,1217735566738915331,https://twitter.com/USEmbassyBKK/status/1217735566738915331
2020-01-16 09:08:38,USEmbassyBKK,,0,3,3,".@UPS, named a top 5 most sustainable company in the U.S., champions supply chain sustainability in Thailand with its “UPS Carbon Neutral” initiative. Read more at @BangkokPostNews: https://www.bangkokpost.com/thailand/pr/1830539/looking-to-supply-chain-sustainability-for-driving-business-in-2020 #FriendsPartnersAllies #ก้าวหน้าด้วยกัน ",,@UPS @BangkokPostNews,#FriendsPartnersAllies,1217735398920601602,https://twitter.com/USEmbassyBKK/status/1217735398920601602
2020-01-13 01:54:15,USEmbassyBKK,USEmbassyBKK,0,4,3,"Chargé d’Affaires Mike Heath met with Yala Rajabhat University English language students at the American Corner.",,,,1216538920512446464,https://twitter.com/USEmbassyBKK/status/1216538920512446464
2020-01-13 01:53:59,USEmbassyBKK,,0,2,8,"อุปทูตรักษาการแทนเอกอัครราชทูต ไมเคิล ฮีธ พบปะพูดคุยกับนักศึกษาวิชาภาษาอังกฤษของมหาวิทยาลัยราชภัฏยะลา ที่ศูนย์ข้อมูลและวัฒนธรรมอเมริกัน",,,,1216538853651075072,https://twitter.com/USEmbassyBKK/status/1216538853651075072
2020-01-13 01:53:18,USEmbassyBKK,USEmbassyBKK,1,3,5,"American Corners are information centers for youth around the world to learn about U.S. culture and education opportunities, as well as to improve their English language skills.",,,,1216538681705521152,https://twitter.com/USEmbassyBKK/status/1216538681705521152
2020-01-13 01:52:54,USEmbassyBKK,,0,2,1,"ศูนย์ข้อมูลและวัฒนธรรมอเมริกันที่กระจายอยู่ทั่วโลกเป็นพื้นที่ให้เยาวชน มาเรียนรู้วัฒนธรรมอเมริกัน ค้นหาโอกาสทางการศึกษา และพัฒนาทักษะภาษาอังกฤษ",,,,1216538579670749185,https://twitter.com/USEmbassyBKK/status/1216538579670749185
2020-01-13 01:51:59,USEmbassyBKK,USEmbassyBKK,0,1,2,"Chargé d’Affaires Mike Heath visited Yala province to tour the American Corner with the American Corner’s director, Dr. Preecha Pungsuban, at Yala Rajabhat University.",,,,1216538351710294017,https://twitter.com/USEmbassyBKK/status/1216538351710294017
2020-01-13 01:51:38,USEmbassyBKK,,0,2,2,"อุปทูตรักษาการแทนเอกอัครราชทูต ไมเคิล ฮีธ เยือนศูนย์ข้อมูลและวัฒนธรรมอเมริกันที่มหาวิทยาลัยราชภัฏยะลา ร่วมกับดร.ปรีชา พังสุบรรณ ผู้อำนวยการศูนย์",,,,1216538262254153730,https://twitter.com/USEmbassyBKK/status/1216538262254153730
2020-01-08 08:18:09,USEmbassyBKK,USEmbassyBKK,0,3,4,"Today, Chargé Mike Heath delivered remarks on the U.S. #IndoPacific Strategy to the students at Thailand National Defence College. His remarks touched on the central pillars – Security, Governance, Economic Development – of America’s commitment to Thailand and the region.",,,#IndoPacific,1214823593630031874,https://twitter.com/USEmbassyBKK/status/1214823593630031874
2020-01-08 08:17:08,USEmbassyBKK,,0,11,4,"วันนี้ ท่านอุปทูตไมเคิล ฮีธ บรรยายพิเศษในหัวข้อยุทธศาสตร์ #IndoPacific ของสหรัฐฯ ให้กับนักศึกษาที่วิทยาลัยป้องกันราชอาณาจักร (วปอ.) โดยกล่าวถึง 3 เสาหลัก ได้แก่ ความมั่นคง การบริหารปกครอง และการพัฒนาทางเศรษฐกิจ ซึ่งแสดงถึงพันธกรณีของสหรัฐฯ ต่อไทยและภูมิภาค",,,#IndoPacific,1214823337299341315,https://twitter.com/USEmbassyBKK/status/1214823337299341315
2019-12-24 04:55:21,USEmbassyBKK,USEmbassyBKK,0,1,2,"ดูวิธีทำได้ที่นี่ค่ะ",,,,1209336736641245184,https://twitter.com/USEmbassyBKK/status/1209336736641245184
2019-12-24 04:54:37,USEmbassyBKK,,1,1,5,"ปีใหม่นี้ เรามาลองทำขนม ซินนามอน โรลล์ ของโปรดชาวอเมริกันช่วงเทศกาลปีใหม่ แบบผสมผสานรสชาติไทยๆ กันค่ะ",,,,1209336554616844288,https://twitter.com/USEmbassyBKK/status/1209336554616844288
2019-12-24 03:00:00,USEmbassyBKK,,2,6,11,"ท่านอุปทูตไมค์ ฮีธและภริยา อวยพรปีใหม่ชาวไทย พร้อมพูดถึงซินนาม่อน โรลล์ ขนมอเมริกันที่ทำให้หวนคิดถึงช่วงเทศกาลปีใหม่ที่สหรัฐฯ ดูวิธีทำได้ที่ https://youtu.be/XAU1EOm5Xv8 #cinnamonrolls",,,#cinnamonrolls,1209307709151105025,https://twitter.com/USEmbassyBKK/status/1209307709151105025
2019-12-18 09:00:00,USEmbassyBKK,,0,1,4,"สื่อมวลชนไทยเข้าร่วมโครงการศึกษาดูงานเพื่อการรายงานข่าวเกี่ยวกับอินโด-แปซิฟิก ที่ศูนย์ East-West Center จัดขึ้นที่เมืองโฮโนลูลู รัฐฮาวายระหว่างวันที่ 7-14 ธันวาคม https://th.usembassy.gov/th/indo-pacific-reporting-tour-th/ #indopacific",,,#indopacific,1207223981251559424,https://twitter.com/USEmbassyBKK/status/1207223981251559424
2019-12-18 09:00:00,USEmbassyBKK,,0,3,5,"Nine Thai journalists participated in a U.S. Embassy Bangkok-supported Indo-Pacific Reporting Tour hosted by @EastWestCenter from December 7-14, 2019 in Honolulu, Hawaii.",,@EastWestCenter,,1207223978663665668,https://twitter.com/USEmbassyBKK/status/1207223978663665668
2019-12-13 06:23:40,USEmbassyBKK,USEmbassyBKK,0,2,7,"นายเดวิด อาร์. สติลเวลล์ ผู้ช่วยรัฐมนตรีว่าการกระทรวงการต่างประเทศ ฝ่ายกิจการเอเชียตะวันออกและแปซิฟิก กล่าวเกี่ยวกับความสัมพันธ์ทวิภาคีระหว่างสหรัฐ-จีนว่า “สหรัฐฯ จะยังคงสานสัมพันธ์อันดีกับจีนต่อไปและหวังว่าจีนจะทำเช่นเดียวกัน” อ่านปาฐกถาฉบับเต็มได้ที่ https://www.state.gov/u-s-china-bilateral-relations-the-lessons-of-history/",,,,1205372696449687552,https://twitter.com/USEmbassyBKK/status/1205372696449687552
2019-12-13 06:23:17,USEmbassyBKK,,1,1,3,"David R. Stilwell, Asst Sec, @USAsiaPacific, on U.S.-China Bilateral Relations: “The U.S. will continue to seek good relations with China, and we expect Beijing to reciprocate.” Read the full speech at https://www.state.gov/u-s-china-bilateral-relations-the-lessons-of-history/",,@USAsiaPacific,,1205372601150951425,https://twitter.com/USEmbassyBKK/status/1205372601150951425
2019-12-11 06:24:46,USEmbassyBKK,,0,2,3,"Embassy officers thank Department of National Parks, Wildlife and Plant Conservation (DNP), park rangers, and community members for a great visit & discussion focused on marine conservation &debris as well as waste management. #marineconservation #internationalcooperation #Mariam",,,#marineconservation #internationalcooperation #Mariam,1204648199253827584,https://twitter.com/USEmbassyBKK/status/1204648199253827584
2019-12-11 06:24:41,USEmbassyBKK,,2,2,7,"พนักงานสถานทูตสหรัฐฯ ขอบคุณกรมอุทยานฯ เจ้าหน้าที่พิทักษ์อุทยาน และชาวบ้านที่พาเยี่ยมชมพื้นที่และหารือเรื่องการอนุรักษ์และการจัดการขยะ-ของเสียทางทะเล ที่อุทยานแห่งชาติหาดเจ้าไหมและเขตห้ามล่าสัตว์ป่าหมู่เกาะลิบง #การอนุรักษ์ทางทะเล #ความร่วมมือระหว่างประเทศ #มาเรียม",,,,1204648178617921536,https://twitter.com/USEmbassyBKK/status/1204648178617921536
2019-12-05 01:48:55,USEmbassyBKK,,0,5,9,"รัฐมนตรีว่าการกระทรวงการต่างประเทศสหรัฐอเมริกา @SecPompeo ขออวยพรให้ประชาชน #ชาวไทย ทุกคนมีสันติภาพและความเจริญรุ่งเรืองทั้งในโอกาสวันชาติไทยและตลอดปีที่กำลังจะมาถึงนี้",,@SecPompeo,,1202404452872814592,https://twitter.com/USEmbassyBKK/status/1202404452872814592
2019-11-29 02:54:27,USEmbassyBKK,,0,2,6,"12 youth, one U.S. artist draw their envisioned communities on the walls of @TKpark_TH Satun. @USEmbassyBKK is delighted to have partnered with TK Park Satun and the Satun Municipality Office to engage local communities, fostering bonds through visual art. #USMuralsInThailand",,@TKpark_TH @USEmbassyBKK,#USMuralsInThailand,1200246616831057920,https://twitter.com/USEmbassyBKK/status/1200246616831057920
